purchase_key,customer_id,item_key,location_key,season,size,color,purchase_amount,review_rating,review_rating_imputed,received_discount,shipping_type,payment_method,purchase_frequency_days,purchases_per_year,est_annual_value
1948,1948,14,32,Summer,M,Gray,32,2.6,False,False,Store Pickup,PayPal,30,12.17,389.44
1949,1949,19,7,Winter,L,Brown,37,3.1,False,False,Next Day Air,PayPal,14,26.07,964.59
1950,1950,10,27,Winter,L,Gray,80,4.7,False,False,Store Pickup,PayPal,90,4.06,324.8
1951,1951,1,4,Summer,L,Blue,78,4.6,False,False,Free Shipping,PayPal,90,4.06,316.68
1952,1952,3,7,Summer,L,Gold,53,2.7,False,False,Next Day Air,Bank Transfer,14,26.07,1381.71
1953,1953,22,20,Summer,L,Yellow,82,4.6,False,False,2-Day Shipping,Cash,14,26.07,2137.74
1954,1954,16,6,Spring,XL,Green,33,4.8,False,False,Standard,PayPal,14,26.07,860.31
1955,1955,3,6,Winter,M,Pink,77,4.2,False,False,Free Shipping,Venmo,90,4.06,312.62
1956,1956,11,19,Winter,M,Pink,56,4.9,False,False,Express,Cash,30,12.17,681.52
1957,1957,17,36,Winter,M,Pink,37,4.9,False,False,Express,Credit Card,14,26.07,964.59
1958,1958,3,40,Spring,M,Cyan,54,4.5,False,False,Store Pickup,Cash,14,26.07,1407.78
1959,1959,15,28,Winter,M,Gray,67,2.7,False,False,Store Pickup,Cash,90,4.06,272.02
1960,1960,22,6,Fall,M,White,90,3.1,False,False,Store Pickup,Credit Card,90,4.06,365.4
1961,1961,12,21,Summer,L,Red,72,3.3,False,False,2-Day Shipping,Credit Card,365,1.0,72.0
1962,1962,20,28,Summer,L,Black,59,2.6,False,False,Free Shipping,Debit Card,90,4.06,239.54
1963,1963,5,15,Fall,M,Silver,45,4.4,False,False,Standard,PayPal,14,26.07,1173.15
1964,1964,15,22,Spring,L,Pink,30,3.9,False,False,Standard,Credit Card,7,52.14,1564.2
1965,1965,13,48,Summer,S,Cyan,51,4.6,False,False,Express,Debit Card,30,12.17,620.67
1966,1966,18,14,Fall,M,White,90,4.9,False,False,Express,Debit Card,90,4.06,365.4
1967,1967,25,14,Winter,XL,Purple,95,3.7,False,False,Express,Credit Card,14,26.07,2476.65
1968,1968,10,10,Fall,L,Yellow,81,3.7,False,False,Standard,Venmo,365,1.0,81.0
1969,1969,14,23,Spring,S,Blue,70,4.2,False,False,Standard,Credit Card,7,52.14,3649.8
1970,1970,10,18,Winter,S,Cyan,32,3.5,False,False,Next Day Air,Bank Transfer,14,26.07,834.24
1971,1971,2,20,Spring,M,Indigo,94,2.9,False,False,Next Day Air,Credit Card,14,26.07,2450.58
1972,1972,5,38,Spring,XL,Indigo,29,3.4,False,False,Next Day Air,Venmo,30,12.17,352.93
1973,1973,1,18,Summer,M,Silver,31,3.3,False,False,Express,PayPal,90,4.06,125.86
1974,1974,16,20,Fall,XL,Red,20,4.5,False,False,Standard,Venmo,90,4.06,81.2
1975,1975,3,42,Winter,M,Peach,44,4.6,False,False,2-Day Shipping,PayPal,14,26.07,1147.08
1976,1976,25,13,Fall,L,Turquoise,77,2.9,False,False,Express,Cash,90,4.06,312.62
1977,1977,4,50,Spring,M,Pink,51,3.2,False,False,Next Day Air,PayPal,14,26.07,1329.57
1978,1978,21,9,Summer,M,Teal,49,2.6,False,False,Free Shipping,Bank Transfer,365,1.0,49.0
1979,1979,8,21,Spring,L,Magenta,78,3.8,False,False,Store Pickup,Cash,90,4.06,316.68
1980,1980,12,42,Spring,L,Blue,98,2.8,False,False,Store Pickup,Debit Card,14,26.07,2554.86
1981,1981,21,15,Winter,M,Green,94,4.4,False,False,Store Pickup,PayPal,14,26.07,2450.58
1982,1982,22,22,Summer,L,Violet,91,4.7,False,False,Express,PayPal,90,4.06,369.46
1983,1983,8,16,Summer,M,Turquoise,77,2.7,False,False,2-Day Shipping,PayPal,30,12.17,937.09
1984,1984,7,10,Summer,M,Pink,97,2.6,False,False,Next Day Air,Debit Card,90,4.06,393.82
1985,1985,16,48,Summer,M,Black,58,3.4,False,False,2-Day Shipping,PayPal,14,26.07,1512.06
1986,1986,3,42,Spring,M,Gold,97,3.9,False,False,2-Day Shipping,Credit Card,14,26.07,2528.79
1987,1987,24,4,Summer,L,Green,48,3.4,False,False,2-Day Shipping,Venmo,90,4.06,194.88
1988,1988,2,45,Summer,XL,White,23,3.4,False,False,Express,Cash,90,4.06,93.38
1989,1989,13,46,Winter,M,Gold,79,3.9,False,False,Free Shipping,Bank Transfer,7,52.14,4119.06
1990,1990,6,20,Spring,S,Charcoal,42,4.0,False,False,Express,PayPal,14,26.07,1094.94
1991,1991,1,7,Spring,L,White,95,3.4,False,False,2-Day Shipping,PayPal,365,1.0,95.0
1992,1992,23,25,Summer,M,Brown,29,3.7,False,False,Next Day Air,Venmo,90,4.06,117.74
1993,1993,11,30,Winter,L,Gold,98,4.9,False,False,2-Day Shipping,Venmo,30,12.17,1192.66
1994,1994,9,4,Spring,S,Purple,96,5.0,False,False,Express,Cash,7,52.14,5005.44
1995,1995,8,28,Fall,M,Brown,66,2.9,False,False,Next Day Air,Credit Card,7,52.14,3441.24
1996,1996,20,25,Spring,S,Teal,80,3.0,False,False,Standard,Debit Card,90,4.06,324.8
1997,1997,23,41,Summer,L,Indigo,27,3.3,False,False,Next Day Air,Cash,90,4.06,109.62
1998,1998,1,7,Fall,M,Purple,25,4.7,False,False,Express,Debit Card,14,26.07,651.75
1999,1999,13,45,Fall,M,Orange,45,3.4,False,False,2-Day Shipping,Cash,90,4.06,182.7
2000,2000,17,42,Winter,L,Indigo,89,4.6,False,False,2-Day Shipping,Debit Card,30,12.17,1083.13
2001,2001,2,5,Winter,M,Lavender,27,3.6,False,False,2-Day Shipping,Cash,14,26.07,703.89
2002,2002,8,50,Winter,S,Purple,90,2.6,False,False,Free Shipping,Debit Card,14,26.07,2346.3
2003,2003,14,32,Summer,M,Red,65,2.7,False,False,Express,PayPal,90,4.06,263.9
2004,2004,23,19,Spring,S,Blue,72,3.1,False,False,Express,Cash,90,4.06,292.32
2005,2005,22,10,Fall,L,Blue,70,3.2,False,False,2-Day Shipping,Cash,14,26.07,1824.9
2006,2006,21,42,Winter,M,Cyan,82,3.4,False,False,Store Pickup,PayPal,14,26.07,2137.74
2007,2007,7,31,Fall,S,Pink,97,4.4,False,False,Express,Credit Card,365,1.0,97.0
2008,2008,14,46,Summer,M,Silver,25,3.2,False,False,2-Day Shipping,PayPal,90,4.06,101.5
2009,2009,16,9,Spring,M,Gray,48,2.5,False,False,Free Shipping,PayPal,90,4.06,194.88
2010,2010,20,1,Summer,M,Indigo,99,3.8,False,False,Next Day Air,Venmo,14,26.07,2580.93
2011,2011,18,43,Summer,M,Maroon,21,4.4,False,False,2-Day Shipping,Debit Card,14,26.07,547.47
2012,2012,21,48,Spring,M,Beige,94,3.7,False,False,Express,Bank Transfer,30,12.17,1143.98
2013,2013,12,28,Fall,L,Green,53,3.2,False,False,Store Pickup,Cash,14,26.07,1381.71
2014,2014,1,46,Winter,M,Peach,70,4.9,False,False,Standard,Debit Card,90,4.06,284.2
2015,2015,16,49,Summer,L,Black,26,3.9,False,False,Standard,PayPal,14,26.07,677.82
2016,2016,2,46,Summer,S,Pink,82,4.5,False,False,Next Day Air,Credit Card,14,26.07,2137.74
2017,2017,22,19,Winter,S,Violet,47,3.4,False,False,Standard,Debit Card,14,26.07,1225.29
2018,2018,17,21,Winter,S,Green,32,4.1,False,False,Next Day Air,Bank Transfer,90,4.06,129.92
2019,2019,1,4,Fall,S,Gold,97,4.5,False,False,Store Pickup,Bank Transfer,7,52.14,5057.58
2020,2020,14,12,Winter,S,Red,68,4.7,False,False,Store Pickup,Cash,14,26.07,1772.76
2021,2021,18,38,Winter,M,Beige,23,4.8,False,False,Next Day Air,Cash,90,4.06,93.38
2022,2022,4,19,Winter,M,Green,33,4.4,False,False,Standard,Venmo,90,4.06,133.98
2023,2023,6,1,Winter,S,Black,38,4.0,False,False,Store Pickup,Cash,14,26.07,990.66
2024,2024,17,12,Winter,S,Teal,68,4.1,False,False,Store Pickup,Cash,14,26.07,1772.76
2025,2025,17,4,Fall,L,Silver,23,3.7,False,False,Express,PayPal,7,52.14,1199.22
2026,2026,14,8,Summer,M,Turquoise,29,3.0,False,False,Express,Debit Card,14,26.07,756.03
2027,2027,7,19,Winter,M,Orange,35,3.6,False,False,Express,Bank Transfer,90,4.06,142.1
2028,2028,22,27,Fall,S,Gold,73,4.8,False,False,Standard,Credit Card,90,4.06,296.38
2029,2029,22,35,Fall,XL,Purple,84,3.7,False,False,2-Day Shipping,Venmo,14,26.07,2189.88
2030,2030,7,26,Spring,M,Pink,23,4.6,False,False,Next Day Air,PayPal,90,4.06,93.38
2031,2031,8,31,Summer,S,Green,67,2.8,False,False,Standard,Credit Card,30,12.17,815.39
2032,2032,17,33,Spring,L,Charcoal,51,4.0,False,False,Standard,Credit Card,30,12.17,620.67
2033,2033,9,40,Winter,M,Maroon,36,4.2,False,False,Next Day Air,Cash,365,1.0,36.0
2034,2034,12,13,Summer,L,Olive,55,3.6,False,False,Express,Venmo,365,1.0,55.0
2035,2035,15,1,Spring,M,Peach,30,2.9,False,False,Store Pickup,PayPal,30,12.17,365.1
2036,2036,19,36,Summer,S,Yellow,70,4.1,False,False,Express,Bank Transfer,7,52.14,3649.8
2037,2037,9,23,Winter,S,Lavender,63,3.1,False,False,Next Day Air,Cash,7,52.14,3284.82
2038,2038,2,13,Summer,S,Green,87,4.3,False,False,Express,Venmo,14,26.07,2268.09
2039,2039,9,4,Spring,L,Orange,70,4.4,False,False,Next Day Air,Credit Card,14,26.07,1824.9
2040,2040,19,23,Spring,M,Olive,51,3.1,False,False,Next Day Air,Debit Card,14,26.07,1329.57
2041,2041,6,40,Spring,XL,Gray,25,2.9,False,False,Free Shipping,Venmo,90,4.06,101.5
2042,2042,25,32,Winter,S,Lavender,32,3.2,False,False,Next Day Air,PayPal,14,26.07,834.24
2043,2043,22,1,Spring,M,Red,52,4.0,False,False,2-Day Shipping,Venmo,30,12.17,632.84
2044,2044,3,32,Summer,M,Charcoal,33,2.7,False,False,Standard,PayPal,7,52.14,1720.62
2045,2045,12,25,Spring,L,Orange,68,3.0,False,False,Free Shipping,PayPal,14,26.07,1772.76
2046,2046,6,10,Fall,M,Red,20,4.4,False,False,Express,PayPal,90,4.06,81.2
2047,2047,13,36,Winter,M,Maroon,32,2.8,False,False,Free Shipping,Cash,90,4.06,129.92
2048,2048,6,7,Summer,M,Silver,82,3.1,False,False,Store Pickup,Cash,365,1.0,82.0
2049,2049,23,22,Winter,XL,Pink,64,3.9,False,False,Express,Bank Transfer,90,4.06,259.84
2050,2050,20,39,Fall,L,Blue,24,2.7,False,False,Standard,Venmo,365,1.0,24.0
2051,2051,5,24,Summer,M,Teal,96,3.4,False,False,Store Pickup,Debit Card,365,1.0,96.0
2052,2052,19,21,Spring,L,Black,94,3.8,False,False,Free Shipping,Credit Card,30,12.17,1143.98
2053,2053,1,29,Winter,M,Gray,48,3.7,False,False,2-Day Shipping,Bank Transfer,365,1.0,48.0
2054,2054,8,50,Spring,S,Purple,60,4.5,False,False,2-Day Shipping,Credit Card,14,26.07,1564.2
2055,2055,18,30,Spring,XL,Gold,56,2.9,False,False,Express,PayPal,365,1.0,56.0
2056,2056,4,43,Fall,M,Silver,33,3.4,False,False,2-Day Shipping,Bank Transfer,7,52.14,1720.62
2057,2057,1,23,Spring,L,Blue,46,4.4,False,False,2-Day Shipping,PayPal,30,12.17,559.82
2058,2058,17,41,Spring,L,Yellow,37,4.2,False,False,Standard,PayPal,90,4.06,150.22
2059,2059,14,47,Winter,M,Brown,98,3.3,False,False,Store Pickup,Bank Transfer,90,4.06,397.88
2060,2060,15,5,Spring,XL,Beige,50,3.7,False,False,Express,PayPal,7,52.14,2607.0
2061,2061,2,49,Fall,M,Blue,63,3.2,False,False,Next Day Air,Bank Transfer,90,4.06,255.78
2062,2062,18,22,Summer,S,Magenta,70,2.6,False,False,Store Pickup,Debit Card,365,1.0,70.0
2063,2063,24,40,Fall,L,Silver,63,2.8,False,False,Standard,Cash,90,4.06,255.78
2064,2064,15,14,Fall,M,Cyan,86,2.9,False,False,Standard,Cash,30,12.17,1046.62
2065,2065,22,4,Summer,M,Green,99,4.0,False,False,2-Day Shipping,Bank Transfer,30,12.17,1204.83
2066,2066,23,37,Spring,M,Blue,40,2.9,False,False,Free Shipping,Bank Transfer,14,26.07,1042.8
2067,2067,23,13,Fall,M,Olive,92,4.7,False,False,Store Pickup,Debit Card,14,26.07,2398.44
2068,2068,13,20,Fall,XL,Beige,21,3.1,False,False,2-Day Shipping,Cash,14,26.07,547.47
2069,2069,6,45,Summer,XL,Black,81,3.9,False,False,Store Pickup,Venmo,30,12.17,985.77
2070,2070,19,43,Fall,M,Indigo,82,3.4,False,False,Free Shipping,Debit Card,90,4.06,332.92
2071,2071,6,27,Spring,XL,Red,88,3.1,False,False,Express,Cash,30,12.17,1070.96
2072,2072,25,40,Fall,S,Yellow,100,4.8,False,False,Store Pickup,PayPal,90,4.06,406.0
2073,2073,1,21,Winter,M,Beige,66,3.9,False,False,Next Day Air,Bank Transfer,7,52.14,3441.24
2074,2074,2,43,Winter,S,Green,25,3.5,False,False,Next Day Air,PayPal,90,4.06,101.5
2075,2075,7,9,Summer,M,White,53,3.1,False,False,Free Shipping,Debit Card,14,26.07,1381.71
2076,2076,18,40,Fall,S,Turquoise,28,4.7,False,False,Express,Debit Card,30,12.17,340.76
2077,2077,3,9,Fall,S,Indigo,23,4.6,False,False,Free Shipping,Debit Card,14,26.07,599.61
2078,2078,7,27,Fall,L,Orange,34,3.3,False,False,Free Shipping,Bank Transfer,365,1.0,34.0
2079,2079,10,11,Spring,M,Blue,42,3.2,False,False,Next Day Air,Debit Card,7,52.14,2189.88
2080,2080,12,26,Summer,L,Violet,24,3.1,False,False,Next Day Air,PayPal,90,4.06,97.44
2081,2081,8,41,Fall,S,Gray,47,3.5,False,False,Free Shipping,Debit Card,14,26.07,1225.29
2082,2082,24,1,Spring,S,Cyan,78,4.3,False,False,Standard,Bank Transfer,14,26.07,2033.46
2083,2083,12,4,Summer,M,Yellow,89,2.9,False,False,Free Shipping,Venmo,90,4.06,361.34
2084,2084,7,24,Fall,L,Orange,59,2.7,False,False,Store Pickup,Credit Card,14,26.07,1538.13
2085,2085,9,45,Summer,S,Brown,94,4.0,False,False,Standard,Bank Transfer,90,4.06,381.64
2086,2086,12,32,Fall,M,Teal,49,4.6,False,False,Free Shipping,Debit Card,7,52.14,2554.86
2087,2087,10,34,Summer,L,Beige,89,4.7,False,False,2-Day Shipping,Cash,90,4.06,361.34
2088,2088,5,49,Summer,M,Blue,91,4.7,False,False,Standard,Credit Card,7,52.14,4744.74
2089,2089,21,5,Spring,L,Orange,89,4.0,False,False,Standard,Debit Card,365,1.0,89.0
2090,2090,25,20,Spring,L,Gold,57,3.6,False,False,Free Shipping,Credit Card,90,4.06,231.42
2091,2091,17,21,Winter,S,Teal,71,3.4,False,False,Free Shipping,Debit Card,30,12.17,864.07
2092,2092,12,47,Fall,XL,Beige,97,3.0,False,False,Next Day Air,Bank Transfer,90,4.06,393.82
2093,2093,21,23,Fall,M,Silver,45,2.6,False,False,Next Day Air,Bank Transfer,7,52.14,2346.3
2094,2094,10,47,Spring,M,Maroon,91,4.2,False,False,Store Pickup,Debit Card,365,1.0,91.0
2095,2095,17,40,Spring,M,Indigo,25,3.4,False,False,Standard,Venmo,365,1.0,25.0
2096,2096,11,31,Fall,M,Gray,63,4.0,False,False,Store Pickup,Bank Transfer,14,26.07,1642.41
2097,2097,10,33,Summer,L,Blue,52,4.7,False,False,Free Shipping,Debit Card,365,1.0,52.0
2098,2098,23,15,Winter,S,Cyan,43,3.9,False,False,Next Day Air,Credit Card,7,52.14,2242.02
2099,2099,19,18,Summer,M,White,28,3.3,False,False,2-Day Shipping,Venmo,90,4.06,113.68
2100,2100,19,36,Summer,L,Green,78,2.9,False,False,Express,PayPal,365,1.0,78.0
2101,2101,18,22,Spring,M,Silver,31,4.4,False,False,Free Shipping,Cash,14,26.07,808.17
2102,2102,14,37,Winter,M,Blue,23,3.6,False,False,Next Day Air,Bank Transfer,14,26.07,599.61
2103,2103,5,12,Spring,M,Brown,25,4.5,False,False,Store Pickup,Cash,30,12.17,304.25
2104,2104,13,14,Summer,S,Red,86,3.7,False,False,Store Pickup,Venmo,7,52.14,4484.04
2105,2105,22,31,Spring,M,Gold,88,2.8,False,False,Free Shipping,Venmo,7,52.14,4588.32
2106,2106,3,40,Spring,M,Silver,35,4.5,False,False,Free Shipping,Venmo,14,26.07,912.45
2107,2107,6,45,Fall,M,Gray,34,4.4,False,False,Standard,Credit Card,90,4.06,138.04
2108,2108,13,8,Winter,M,Black,75,3.3,False,False,Standard,PayPal,90,4.06,304.5
2109,2109,11,34,Winter,XL,Beige,46,4.2,False,False,Express,Credit Card,90,4.06,186.76
2110,2110,6,5,Fall,L,Peach,31,2.7,False,False,Free Shipping,Venmo,90,4.06,125.86
2111,2111,17,26,Spring,L,Cyan,93,3.9,False,False,Store Pickup,Debit Card,90,4.06,377.58
2112,2112,8,25,Spring,XL,Pink,85,2.6,False,False,Free Shipping,Bank Transfer,365,1.0,85.0
2113,2113,2,42,Fall,M,Lavender,68,4.5,False,False,2-Day Shipping,Cash,14,26.07,1772.76
2114,2114,10,46,Spring,M,Brown,40,2.7,False,False,Store Pickup,PayPal,90,4.06,162.4
2115,2115,14,45,Winter,M,Magenta,51,2.9,False,False,Standard,Debit Card,365,1.0,51.0
2116,2116,7,39,Winter,M,Violet,85,3.4,False,False,Store Pickup,Bank Transfer,14,26.07,2215.95
2117,2117,25,16,Summer,M,Teal,23,2.9,False,False,Express,Debit Card,14,26.07,599.61
2118,2118,10,6,Summer,L,Brown,28,3.8,False,False,Free Shipping,Debit Card,365,1.0,28.0
2119,2119,17,10,Fall,M,Olive,44,4.2,False,False,2-Day Shipping,Debit Card,90,4.06,178.64
2120,2120,6,27,Spring,M,Indigo,57,3.5,False,False,Store Pickup,Venmo,14,26.07,1485.99
2121,2121,7,25,Fall,S,Red,98,3.1,False,False,Next Day Air,PayPal,90,4.06,397.88
2122,2122,1,2,Winter,M,Olive,68,3.5,False,False,2-Day Shipping,Bank Transfer,30,12.17,827.56
2123,2123,25,46,Fall,L,Teal,36,4.0,False,False,Express,Debit Card,7,52.14,1877.04
2124,2124,24,27,Spring,L,Cyan,71,3.7,False,False,Express,Debit Card,14,26.07,1850.97
2125,2125,16,39,Fall,M,Teal,60,4.2,False,False,Next Day Air,Venmo,90,4.06,243.6
2126,2126,24,29,Fall,M,Beige,87,4.8,False,False,Store Pickup,PayPal,90,4.06,353.22
2127,2127,22,1,Winter,XL,Magenta,38,4.1,False,False,Express,Credit Card,30,12.17,462.46
2128,2128,20,33,Spring,M,Indigo,45,4.5,False,False,2-Day Shipping,Debit Card,7,52.14,2346.3
2129,2129,24,31,Fall,L,Cyan,47,2.7,False,False,2-Day Shipping,PayPal,7,52.14,2450.58
2130,2130,16,23,Fall,L,Orange,57,2.8,False,False,Store Pickup,PayPal,90,4.06,231.42
2131,2131,1,3,Summer,L,Violet,68,3.7,False,False,Free Shipping,Credit Card,365,1.0,68.0
2132,2132,15,26,Fall,M,Red,52,3.6,False,False,Express,Bank Transfer,14,26.07,1355.64
2133,2133,16,45,Fall,M,Magenta,87,4.7,False,False,2-Day Shipping,Debit Card,7,52.14,4536.18
2134,2134,5,19,Summer,M,Olive,34,3.8,False,False,Standard,Bank Transfer,365,1.0,34.0
2135,2135,21,46,Winter,XL,Maroon,41,2.9,False,False,Standard,Credit Card,14,26.07,1068.87
2136,2136,8,5,Winter,S,Yellow,94,4.6,False,False,Next Day Air,Debit Card,90,4.06,381.64
2137,2137,8,32,Summer,M,Red,93,2.8,False,False,Standard,Bank Transfer,14,26.07,2424.51
2138,2138,17,14,Winter,XL,Purple,51,4.6,False,False,2-Day Shipping,Credit Card,90,4.06,207.06
2139,2139,18,24,Fall,M,Teal,42,2.8,False,False,Next Day Air,Venmo,90,4.06,170.52
2140,2140,20,32,Winter,M,Red,95,3.0,False,False,Free Shipping,Cash,7,52.14,4953.3
2141,2141,4,31,Fall,M,Brown,90,3.7,False,False,Standard,Cash,14,26.07,2346.3
2142,2142,10,17,Winter,M,Peach,98,4.1,False,False,2-Day Shipping,PayPal,365,1.0,98.0
2143,2143,5,34,Winter,M,Maroon,39,4.3,False,False,Next Day Air,Venmo,90,4.06,158.34
2144,2144,21,4,Fall,L,Red,66,3.8,False,False,Next Day Air,Venmo,14,26.07,1720.62
2145,2145,22,20,Winter,L,Orange,23,3.7,False,False,Free Shipping,PayPal,90,4.06,93.38
2146,2146,16,7,Winter,S,White,73,4.8,False,False,Standard,PayPal,365,1.0,73.0
2147,2147,8,44,Summer,XL,White,23,4.6,False,False,Standard,PayPal,90,4.06,93.38
2148,2148,16,25,Fall,S,Charcoal,43,4.8,False,False,Standard,Cash,14,26.07,1121.01
2149,2149,19,27,Winter,XL,Turquoise,45,4.6,False,False,2-Day Shipping,PayPal,14,26.07,1173.15
2150,2150,21,11,Winter,L,Orange,21,4.0,False,False,Standard,Bank Transfer,7,52.14,1094.94
2151,2151,14,13,Spring,M,Orange,40,2.6,False,False,2-Day Shipping,Cash,7,52.14,2085.6
2152,2152,12,45,Fall,L,Brown,58,2.6,False,False,2-Day Shipping,Venmo,30,12.17,705.86
2153,2153,15,30,Summer,L,Magenta,48,4.5,False,False,Next Day Air,Bank Transfer,14,26.07,1251.36
2154,2154,14,17,Fall,M,Violet,94,4.2,False,False,Free Shipping,PayPal,365,1.0,94.0
2155,2155,7,50,Spring,M,Violet,74,3.4,False,False,Store Pickup,Cash,90,4.06,300.44
2156,2156,4,11,Fall,L,Yellow,51,3.7,False,False,Store Pickup,PayPal,30,12.17,620.67
2157,2157,16,25,Winter,M,Maroon,83,3.6,False,False,Next Day Air,Debit Card,14,26.07,2163.81
2158,2158,4,24,Winter,L,Turquoise,68,4.0,False,False,Next Day Air,Venmo,14,26.07,1772.76
2159,2159,3,21,Spring,XL,Olive,84,4.6,False,False,Standard,Bank Transfer,14,26.07,2189.88
2160,2160,14,18,Fall,M,Peach,58,3.0,False,False,Free Shipping,Cash,365,1.0,58.0
2161,2161,9,48,Winter,L,Charcoal,92,3.3,False,False,Express,PayPal,365,1.0,92.0
2162,2162,10,47,Summer,S,Peach,69,3.8,False,False,Express,Debit Card,14,26.07,1798.83
2163,2163,15,37,Summer,S,Black,48,2.7,False,False,Free Shipping,PayPal,7,52.14,2502.72
2164,2164,22,32,Spring,L,Gray,60,4.5,False,False,Express,Bank Transfer,30,12.17,730.2
2165,2165,21,15,Winter,S,Olive,20,4.8,False,False,Next Day Air,PayPal,14,26.07,521.4
2166,2166,13,12,Summer,M,Turquoise,55,4.2,False,False,Express,Credit Card,90,4.06,223.3
2167,2167,25,30,Spring,S,Purple,88,3.5,False,False,Express,Credit Card,14,26.07,2294.16
2168,2168,16,35,Winter,L,Green,48,4.9,False,False,Standard,Venmo,14,26.07,1251.36
2169,2169,4,7,Spring,M,Beige,74,4.1,False,False,Next Day Air,Cash,90,4.06,300.44
2170,2170,24,9,Fall,M,Brown,42,2.9,False,False,Next Day Air,Bank Transfer,14,26.07,1094.94
2171,2171,18,40,Fall,M,Turquoise,32,4.0,False,False,Next Day Air,Venmo,90,4.06,129.92
2172,2172,15,25,Summer,M,Yellow,98,4.6,False,False,Store Pickup,Cash,14,26.07,2554.86
2173,2173,16,39,Fall,S,Lavender,89,2.8,False,False,Store Pickup,PayPal,14,26.07,2320.23
2174,2174,3,8,Summer,S,Cyan,97,5.0,False,False,2-Day Shipping,Venmo,90,4.06,393.82
2175,2175,1,6,Spring,S,Olive,49,2.9,False,False,Store Pickup,Cash,365,1.0,49.0
2176,2176,10,27,Spring,M,Silver,50,3.3,False,False,Free Shipping,Credit Card,14,26.07,1303.5
2177,2177,2,45,Winter,S,Red,91,3.4,False,False,2-Day Shipping,Debit Card,90,4.06,369.46
2178,2178,3,26,Winter,XL,Green,93,3.0,False,False,Express,PayPal,14,26.07,2424.51
2179,2179,6,9,Summer,M,Gold,98,4.7,False,False,Standard,Venmo,365,1.0,98.0
2180,2180,17,8,Fall,L,Lavender,82,2.9,False,False,Next Day Air,PayPal,30,12.17,997.94
2181,2181,24,7,Summer,M,Yellow,37,4.1,False,False,Store Pickup,Cash,90,4.06,150.22
2182,2182,4,11,Fall,M,Black,63,3.2,False,False,Free Shipping,Bank Transfer,14,26.07,1642.41
2183,2183,9,31,Winter,M,Maroon,99,2.7,False,False,Store Pickup,Venmo,14,26.07,2580.93
2184,2184,15,16,Spring,M,Maroon,37,4.7,False,False,Store Pickup,Cash,30,12.17,450.29
2185,2185,22,28,Spring,S,Gold,34,3.2,False,False,Free Shipping,PayPal,90,4.06,138.04
2186,2186,15,33,Winter,M,Violet,32,2.5,False,False,Express,Debit Card,90,4.06,129.92
2187,2187,21,31,Winter,XL,Teal,23,4.3,False,False,Next Day Air,PayPal,90,4.06,93.38
2188,2188,9,12,Spring,M,Violet,78,4.4,False,False,Free Shipping,PayPal,365,1.0,78.0
2189,2189,24,5,Winter,M,Brown,54,4.7,False,False,Next Day Air,Credit Card,7,52.14,2815.56
2190,2190,9,49,Fall,XL,Brown,94,4.0,False,False,Express,Credit Card,14,26.07,2450.58
2191,2191,2,2,Spring,S,Maroon,75,4.6,False,False,Express,Credit Card,365,1.0,75.0
2192,2192,9,38,Summer,S,Maroon,69,3.8,False,False,Next Day Air,Cash,14,26.07,1798.83
2193,2193,7,46,Winter,L,Yellow,35,3.2,False,False,Next Day Air,Credit Card,30,12.17,425.95
2194,2194,14,5,Spring,L,Turquoise,78,5.0,False,False,Express,PayPal,30,12.17,949.26
2195,2195,17,17,Summer,M,Silver,29,3.5,False,False,Standard,Bank Transfer,90,4.06,117.74
2196,2196,12,32,Fall,M,Brown,62,3.7,False,False,Next Day Air,Cash,30,12.17,754.54
2197,2197,10,45,Spring,M,Gray,58,4.8,False,False,Next Day Air,PayPal,7,52.14,3024.12
2198,2198,20,38,Summer,M,Indigo,88,3.7,False,False,2-Day Shipping,Venmo,30,12.17,1070.96
2199,2199,7,32,Summer,L,Turquoise,80,3.5,False,False,Free Shipping,Venmo,30,12.17,973.6
2200,2200,7,33,Summer,M,Maroon,47,4.9,False,False,Store Pickup,Debit Card,30,12.17,571.99
2201,2201,3,50,Summer,L,Charcoal,51,4.7,False,False,Next Day Air,Debit Card,90,4.06,207.06
2202,2202,13,35,Spring,L,Peach,25,4.9,False,False,2-Day Shipping,Venmo,365,1.0,25.0
