customer_id,age,age_band,gender,loyalty_tier,segment,is_subscriber,previous_purchases
2411,48,45-54,Male,Loyal,Steady mid-tier,False,46
2412,49,45-54,Male,Established,Steady mid-tier,False,35
2413,53,45-54,Male,New,Steady mid-tier,False,8
2414,69,65+,Male,Established,High-value regulars,False,30
2415,26,25-34,Male,Developing,Steady mid-tier,False,14
2416,21,18-24,Male,Established,High-value regulars,False,30
2417,59,55-64,Male,Established,Steady mid-tier,False,26
2418,21,18-24,Male,Established,Steady mid-tier,False,32
2419,22,18-24,Male,Loyal,Steady mid-tier,False,47
2420,26,25-34,Male,Developing,Steady mid-tier,False,11
2421,41,35-44,Male,Established,Steady mid-tier,False,28
2422,37,35-44,Male,New,Steady mid-tier,False,2
2423,30,25-34,Male,Loyal,High-value regulars,False,45
2424,49,45-54,Male,New,Steady mid-tier,False,7
2425,49,45-54,Male,Established,High-value regulars,False,28
2426,58,55-64,Male,Established,Steady mid-tier,False,34
2427,70,65+,Male,Established,Steady mid-tier,False,26
2428,27,25-34,Male,Loyal,Steady mid-tier,False,45
2429,65,65+,Male,Established,Steady mid-tier,False,34
2430,57,55-64,Male,Loyal,High-value regulars,False,47
2431,20,18-24,Male,Loyal,Steady mid-tier,False,42
2432,34,25-34,Male,Established,Steady mid-tier,False,27
2433,59,55-64,Male,Loyal,Steady mid-tier,False,43
2434,54,45-54,Male,Developing,High-value regulars,False,16
2435,36,35-44,Male,Established,Steady mid-tier,False,40
2436,21,18-24,Male,Established,Steady mid-tier,False,29
2437,52,45-54,Male,Established,Steady mid-tier,False,38
2438,43,35-44,Male,Established,High-value regulars,False,34
2439,32,25-34,Male,Established,High-value regulars,False,30
2440,55,55-64,Male,Loyal,Steady mid-tier,False,45
2441,31,25-34,Male,Loyal,Steady mid-tier,False,47
2442,45,45-54,Male,New,Steady mid-tier,False,5
2443,53,45-54,Male,Loyal,High-value regulars,False,50
2444,24,18-24,Male,Developing,Steady mid-tier,False,24
2445,47,45-54,Male,Developing,High-value regulars,False,15
2446,63,55-64,Male,Loyal,High-value regulars,False,50
2447,38,35-44,Male,New,Steady mid-tier,False,7
2448,59,55-64,Male,New,Steady mid-tier,False,10
2449,54,45-54,Male,Established,Steady mid-tier,False,38
2450,26,25-34,Male,Established,High-value regulars,False,31
2451,68,65+,Male,New,Steady mid-tier,False,7
2452,41,35-44,Male,Established,Steady mid-tier,False,27
2453,68,65+,Male,Loyal,Steady mid-tier,False,45
2454,21,18-24,Male,Developing,Steady mid-tier,False,13
2455,32,25-34,Male,Established,Steady mid-tier,False,33
2456,20,18-24,Male,Developing,Steady mid-tier,False,25
2457,59,55-64,Male,New,Steady mid-tier,False,5
2458,53,45-54,Male,Developing,Steady mid-tier,False,23
2459,66,65+,Male,Developing,High-value regulars,False,17
2460,47,45-54,Male,Developing,High-value regulars,False,14
2461,58,55-64,Male,Established,Steady mid-tier,False,28
2462,28,25-34,Male,Developing,High-value regulars,False,19
2463,68,65+,Male,Established,High-value regulars,False,31
2464,60,55-64,Male,Developing,Steady mid-tier,False,25
2465,47,45-54,Male,New,High-value regulars,False,4
2466,18,18-24,Male,Developing,High-value regulars,False,20
2467,32,25-34,Male,Established,Steady mid-tier,False,37
2468,27,25-34,Male,Established,Steady mid-tier,False,28
2469,65,65+,Male,New,High-value regulars,False,6
2470,68,65+,Male,Established,Steady mid-tier,False,27
2471,55,55-64,Male,Established,High-value regulars,False,29
2472,30,25-34,Male,New,Steady mid-tier,False,1
2473,24,18-24,Male,Established,Steady mid-tier,False,31
2474,57,55-64,Male,Established,Steady mid-tier,False,28
2475,23,18-24,Male,Developing,Steady mid-tier,False,19
2476,69,65+,Male,Established,Steady mid-tier,False,36
2477,60,55-64,Male,Established,Steady mid-tier,False,28
2478,25,25-34,Male,Established,High-value regulars,False,29
2479,18,18-24,Male,New,Steady mid-tier,False,9
2480,37,35-44,Male,Established,Steady mid-tier,False,26
2481,61,55-64,Male,New,High-value regulars,False,7
2482,41,35-44,Male,Established,High-value regulars,False,35
2483,69,65+,Male,Loyal,Steady mid-tier,False,46
2484,32,25-34,Male,New,Steady mid-tier,False,8
2485,60,55-64,Male,Loyal,Steady mid-tier,False,50
2486,43,35-44,Male,Established,Steady mid-tier,False,37
2487,61,55-64,Male,New,High-value regulars,False,6
2488,57,55-64,Male,Developing,Steady mid-tier,False,16
2489,56,55-64,Male,Established,Steady mid-tier,False,30
2490,66,65+,Male,Loyal,Steady mid-tier,False,50
2491,52,45-54,Male,New,Steady mid-tier,False,5
2492,63,55-64,Male,Developing,Steady mid-tier,False,15
2493,50,45-54,Male,Established,High-value regulars,False,34
2494,21,18-24,Male,New,Steady mid-tier,False,6
2495,42,35-44,Male,Established,Steady mid-tier,False,26
2496,40,35-44,Male,Established,Steady mid-tier,False,34
2497,67,65+,Male,Established,High-value regulars,False,37
2498,35,35-44,Male,Established,Steady mid-tier,False,28
2499,18,18-24,Male,Established,Steady mid-tier,False,38
2500,52,45-54,Male,New,Steady mid-tier,False,2
2501,59,55-64,Male,Established,High-value regulars,False,32
2502,49,45-54,Male,Established,High-value regulars,False,30
2503,46,45-54,Male,Developing,Steady mid-tier,False,17
2504,69,65+,Male,New,High-value regulars,False,5
2505,56,55-64,Male,Established,High-value regulars,False,31
2506,27,25-34,Male,Loyal,Steady mid-tier,False,43
2507,57,55-64,Male,Developing,Steady mid-tier,False,19
2508,58,55-64,Male,Established,Steady mid-tier,False,32
2509,23,18-24,Male,New,High-value regulars,False,5
2510,19,18-24,Male,New,Steady mid-tier,False,9
2511,40,35-44,Male,Loyal,High-value regulars,False,48
2512,54,45-54,Male,New,Steady mid-tier,False,1
2513,50,45-54,Male,Developing,Steady mid-tier,False,20
2514,69,65+,Male,Loyal,Steady mid-tier,False,42
2515,42,35-44,Male,Loyal,Steady mid-tier,False,45
2516,37,35-44,Male,Loyal,Steady mid-tier,False,41
2517,46,45-54,Male,Established,Steady mid-tier,False,36
2518,64,55-64,Male,New,Steady mid-tier,False,10
2519,20,18-24,Male,Established,Steady mid-tier,False,31
2520,40,35-44,Male,Developing,Steady mid-tier,False,21
2521,64,55-64,Male,Developing,Steady mid-tier,False,16
2522,29,25-34,Male,Developing,Steady mid-tier,False,18
2523,20,18-24,Male,Developing,High-value regulars,False,20
2524,43,35-44,Male,Developing,Steady mid-tier,False,21
2525,60,55-64,Male,Developing,Steady mid-tier,False,23
2526,39,35-44,Male,Developing,High-value regulars,False,20
2527,47,45-54,Male,Established,Steady mid-tier,False,30
2528,19,18-24,Male,Established,Steady mid-tier,False,33
2529,52,45-54,Male,Established,Steady mid-tier,False,31
2530,34,25-34,Male,Loyal,Steady mid-tier,False,48
2531,25,25-34,Male,Established,High-value regulars,False,28
2532,43,35-44,Male,New,Steady mid-tier,False,7
2533,55,55-64,Male,New,High-value regulars,False,4
2534,66,65+,Male,Loyal,Steady mid-tier,False,49
2535,41,35-44,Male,Developing,High-value regulars,False,22
2536,47,45-54,Male,Established,High-value regulars,False,39
2537,51,45-54,Male,Loyal,Steady mid-tier,False,45
2538,44,35-44,Male,Established,Steady mid-tier,False,30
2539,18,18-24,Male,Established,Steady mid-tier,False,33
2540,33,25-34,Male,Developing,High-value regulars,False,24
2541,24,18-24,Male,Developing,Steady mid-tier,False,11
2542,33,25-34,Male,Developing,Steady mid-tier,False,13
2543,61,55-64,Male,Established,Steady mid-tier,False,27
2544,27,25-34,Male,Established,High-value regulars,False,30
2545,46,45-54,Male,Established,Steady mid-tier,False,39
2546,38,35-44,Male,New,Steady mid-tier,False,10
2547,63,55-64,Male,New,Steady mid-tier,False,4
2548,47,45-54,Male,Developing,High-value regulars,False,16
2549,42,35-44,Male,Established,Steady mid-tier,False,34
2550,41,35-44,Male,Developing,Steady mid-tier,False,11
2551,53,45-54,Male,Established,Steady mid-tier,False,30
2552,29,25-34,Male,Established,Steady mid-tier,False,40
2553,61,55-64,Male,Developing,Steady mid-tier,False,13
2554,69,65+,Male,Established,Steady mid-tier,False,28
2555,51,45-54,Male,Loyal,High-value regulars,False,49
2556,24,18-24,Male,Developing,High-value regulars,False,23
2557,24,18-24,Male,New,Steady mid-tier,False,4
2558,70,65+,Male,Developing,Steady mid-tier,False,17
2559,49,45-54,Male,Developing,Steady mid-tier,False,24
2560,48,45-54,Male,Developing,Steady mid-tier,False,21
2561,58,55-64,Male,Developing,High-value regulars,False,17
2562,32,25-34,Male,Developing,Steady mid-tier,False,22
2563,57,55-64,Male,Established,High-value regulars,False,27
2564,69,65+,Male,New,Steady mid-tier,False,1
2565,42,35-44,Male,Established,High-value regulars,False,27
2566,30,25-34,Male,New,Steady mid-tier,False,8
2567,35,35-44,Male,Loyal,Steady mid-tier,False,43
2568,19,18-24,Male,Developing,Steady mid-tier,False,24
2569,52,45-54,Male,Established,High-value regulars,False,29
2570,42,35-44,Male,New,High-value regulars,False,10
2571,36,35-44,Male,Developing,Steady mid-tier,False,12
2572,45,45-54,Male,Loyal,Steady mid-tier,False,48
2573,54,45-54,Male,Established,Steady mid-tier,False,40
2574,54,45-54,Male,New,Steady mid-tier,False,1
2575,27,25-34,Male,Established,High-value regulars,False,26
2576,53,45-54,Male,New,Steady mid-tier,False,9
2577,20,18-24,Male,Developing,Steady mid-tier,False,19
2578,52,45-54,Male,Established,Steady mid-tier,False,37
2579,54,45-54,Male,New,Steady mid-tier,False,3
2580,65,65+,Male,Established,High-value regulars,False,40
2581,43,35-44,Male,Developing,Steady mid-tier,False,13
2582,57,55-64,Male,Loyal,Steady mid-tier,False,48
2583,19,18-24,Male,New,Steady mid-tier,False,4
2584,69,65+,Male,New,High-value regulars,False,9
2585,26,25-34,Male,Established,Steady mid-tier,False,26
2586,57,55-64,Male,Developing,High-value regulars,False,19
2587,20,18-24,Male,New,Steady mid-tier,False,1
2588,55,55-64,Male,Established,Steady mid-tier,False,29
2589,44,35-44,Male,Established,Steady mid-tier,False,38
2590,52,45-54,Male,Established,Steady mid-tier,False,31
2591,57,55-64,Male,Established,Steady mid-tier,False,35
2592,40,35-44,Male,Established,Steady mid-tier,False,40
2593,23,18-24,Male,Developing,Steady mid-tier,False,13
2594,36,35-44,Male,New,Steady mid-tier,False,9
2595,59,55-64,Male,Developing,Steady mid-tier,False,25
2596,29,25-34,Male,New,High-value regulars,False,3
2597,63,55-64,Male,Established,Steady mid-tier,False,35
2598,60,55-64,Male,Developing,Steady mid-tier,False,13
2599,64,55-64,Male,Established,Steady mid-tier,False,31
2600,63,55-64,Male,Loyal,Steady mid-tier,False,48
2601,21,18-24,Male,New,High-value regulars,False,6
2602,61,55-64,Male,Loyal,Steady mid-tier,False,43
2603,65,65+,Male,New,Steady mid-tier,False,1
2604,69,65+,Male,New,Steady mid-tier,False,8
2605,47,45-54,Male,New,High-value regulars,False,6
2606,41,35-44,Male,Established,High-value regulars,False,32
2607,68,65+,Male,Loyal,High-value regulars,False,46
2608,41,35-44,Male,Established,Steady mid-tier,False,38
2609,42,35-44,Male,Loyal,High-value regulars,False,48
2610,66,65+,Male,Developing,High-value regulars,False,18
2611,66,65+,Male,Developing,Steady mid-tier,False,25
2612,33,25-34,Male,New,High-value regulars,False,4
2613,55,55-64,Male,Established,Steady mid-tier,False,27
2614,58,55-64,Male,Developing,Steady mid-tier,False,14
2615,18,18-24,Male,Established,High-value regulars,False,36
2616,49,45-54,Male,New,Steady mid-tier,False,6
2617,61,55-64,Male,Loyal,Steady mid-tier,False,46
2618,31,25-34,Male,Established,Steady mid-tier,False,29
2619,70,65+,Male,Developing,Steady mid-tier,False,12
2620,68,65+,Male,Loyal,High-value regulars,False,47
2621,27,25-34,Male,Established,Steady mid-tier,False,28
2622,48,45-54,Male,Developing,Steady mid-tier,False,21
2623,63,55-64,Male,Developing,Steady mid-tier,False,15
2624,49,45-54,Male,Established,Steady mid-tier,False,38
2625,19,18-24,Male,Developing,Steady mid-tier,False,19
2626,30,25-34,Male,Established,High-value regulars,False,31
2627,50,45-54,Male,Established,Steady mid-tier,False,30
2628,66,65+,Male,Established,Steady mid-tier,False,40
2629,25,25-34,Male,Loyal,Steady mid-tier,False,42
2630,61,55-64,Male,Developing,Steady mid-tier,False,25
2631,29,25-34,Male,Developing,Steady mid-tier,False,20
2632,53,45-54,Male,New,High-value regulars,False,3
2633,24,18-24,Male,Developing,Steady mid-tier,False,14
2634,51,45-54,Male,Established,High-value regulars,False,32
2635,26,25-34,Male,Developing,Steady mid-tier,False,20
2636,59,55-64,Male,Established,High-value regulars,False,34
2637,41,35-44,Male,New,Steady mid-tier,False,6
2638,20,18-24,Male,New,Steady mid-tier,False,2
2639,22,18-24,Male,Established,Steady mid-tier,False,35
2640,18,18-24,Male,Established,Steady mid-tier,False,33
2641,30,25-34,Male,Loyal,High-value regulars,False,45
2642,25,25-34,Male,Developing,Steady mid-tier,False,20
2643,39,35-44,Male,Loyal,Steady mid-tier,False,48
2644,49,45-54,Male,Established,Steady mid-tier,False,37
2645,25,25-34,Male,New,Steady mid-tier,False,4
2646,23,18-24,Male,Developing,High-value regulars,False,24
2647,33,25-34,Male,New,Steady mid-tier,False,4
2648,60,55-64,Male,Developing,Steady mid-tier,False,25
2649,51,45-54,Male,Developing,High-value regulars,False,14
2650,23,18-24,Male,Developing,Steady mid-tier,False,14
2651,20,18-24,Male,Loyal,Steady mid-tier,False,46
2652,51,45-54,Male,Established,Steady mid-tier,False,27
2653,23,18-24,Female,Loyal,Steady mid-tier,False,46
2654,67,65+,Female,Developing,Steady mid-tier,False,24
2655,23,18-24,Female,New,Steady mid-tier,False,4
2656,26,25-34,Female,New,High-value regulars,False,2
2657,52,45-54,Female,Established,High-value regulars,False,29
2658,52,45-54,Female,New,High-value regulars,False,7
2659,52,45-54,Female,Established,Steady mid-tier,False,39
2660,35,35-44,Female,Loyal,Steady mid-tier,False,46
2661,24,18-24,Female,Loyal,Steady mid-tier,False,44
2662,43,35-44,Female,Developing,Steady mid-tier,False,20
2663,25,25-34,Female,Loyal,High-value regulars,False,44
2664,46,45-54,Female,Developing,Steady mid-tier,False,23
2665,22,18-24,Female,Established,High-value regulars,False,37
2666,70,65+,Female,New,High-value regulars,False,4
2667,49,45-54,Female,Developing,High-value regulars,False,14
2668,48,45-54,Female,Established,Steady mid-tier,False,31
2669,59,55-64,Female,New,Steady mid-tier,False,9
2670,39,35-44,Female,Established,High-value regulars,False,31
2671,30,25-34,Female,Established,Steady mid-tier,False,26
2672,37,35-44,Female,Loyal,Steady mid-tier,False,41
2673,56,55-64,Female,Developing,Steady mid-tier,False,13
2674,67,65+,Female,New,Steady mid-tier,False,4
2675,40,35-44,Female,Developing,Steady mid-tier,False,15
2676,24,18-24,Female,Established,Steady mid-tier,False,38
2677,43,35-44,Female,New,High-value regulars,False,3
2678,45,45-54,Female,New,Steady mid-tier,False,6
2679,33,25-34,Female,Established,High-value regulars,False,34
2680,53,45-54,Female,New,Steady mid-tier,False,7
2681,44,35-44,Female,Developing,Steady mid-tier,False,21
2682,23,18-24,Female,Developing,Steady mid-tier,False,17
2683,59,55-64,Female,New,Steady mid-tier,False,5
2684,68,65+,Female,Developing,Steady mid-tier,False,21
2685,46,45-54,Female,Loyal,Steady mid-tier,False,42
2686,56,55-64,Female,Loyal,Steady mid-tier,False,49
2687,40,35-44,Female,Established,High-value regulars,False,33
2688,61,55-64,Female,Developing,High-value regulars,False,12
2689,53,45-54,Female,Developing,Steady mid-tier,False,18
2690,29,25-34,Female,Loyal,Steady mid-tier,False,47
2691,44,35-44,Female,Developing,High-value regulars,False,18
2692,43,35-44,Female,Loyal,Steady mid-tier,False,48
2693,40,35-44,Female,Developing,Steady mid-tier,False,18
2694,55,55-64,Female,Loyal,Steady mid-tier,False,46
2695,66,65+,Female,Established,Steady mid-tier,False,34
2696,50,45-54,Female,New,High-value regulars,False,10
2697,57,55-64,Female,Developing,Steady mid-tier,False,12
2698,42,35-44,Female,Established,Steady mid-tier,False,36
2699,55,55-64,Female,Established,Steady mid-tier,False,34
2700,25,25-34,Female,Loyal,Steady mid-tier,False,49
2701,22,18-24,Female,Established,High-value regulars,False,36
2702,49,45-54,Female,Developing,Steady mid-tier,False,18
2703,70,65+,Female,Established,Steady mid-tier,False,39
2704,56,55-64,Female,Established,High-value regulars,False,34
2705,52,45-54,Female,Established,High-value regulars,False,35
2706,65,65+,Female,New,High-value regulars,False,1
2707,24,18-24,Female,Loyal,Steady mid-tier,False,48
2708,32,25-34,Female,Developing,High-value regulars,False,19
2709,57,55-64,Female,Loyal,High-value regulars,False,44
2710,35,35-44,Female,New,Steady mid-tier,False,9
2711,69,65+,Female,New,Steady mid-tier,False,3
2712,30,25-34,Female,Loyal,Steady mid-tier,False,50
2713,37,35-44,Female,New,Steady mid-tier,False,7
2714,19,18-24,Female,Developing,Steady mid-tier,False,20
2715,53,45-54,Female,Developing,Steady mid-tier,False,16
2716,25,25-34,Female,Established,High-value regulars,False,29
2717,47,45-54,Female,Developing,High-value regulars,False,21
2718,18,18-24,Female,Developing,Steady mid-tier,False,19
2719,22,18-24,Female,New,High-value regulars,False,10
2720,69,65+,Female,New,Steady mid-tier,False,4
2721,55,55-64,Female,Loyal,Steady mid-tier,False,45
2722,19,18-24,Female,Developing,High-value regulars,False,17
2723,23,18-24,Female,Developing,High-value regulars,False,22
2724,54,45-54,Female,New,Steady mid-tier,False,3
2725,52,45-54,Female,Developing,High-value regulars,False,11
2726,64,55-64,Female,New,Steady mid-tier,False,4
2727,33,25-34,Female,Developing,High-value regulars,False,11
2728,40,35-44,Female,Loyal,High-value regulars,False,47
2729,26,25-34,Female,Developing,High-value regulars,False,17
