customer_id,age,age_band,gender,location,category,item_purchased,size,color,season,purchase_amount,review_rating,review_rating_imputed,subscription_status,is_subscriber,shipping_type,discount_applied,received_discount,payment_method,previous_purchases,loyalty_tier,frequency_of_purchases,purchase_frequency_days,purchases_per_year,est_annual_value,segment_id,segment
2434,54,45-54,Male,Oregon,Clothing,T-shirt,M,Blue,Spring,73,3.4,False,No,False,Standard,No,False,Cash,16,Developing,Bi-Weekly,14,26.07,1903.11,0,High-value regulars
2435,36,35-44,Male,Utah,Accessories,Gloves,M,Brown,Spring,45,5.0,False,No,False,Store Pickup,No,False,Credit Card,40,Established,Monthly,30,12.17,547.65,1,Steady mid-tier
2436,21,18-24,Male,Hawaii,Footwear,Sneakers,S,Black,Fall,27,4.5,False,No,False,Free Shipping,No,False,Cash,29,Established,Bi-Weekly,14,26.07,703.89,1,Steady mid-tier
2437,52,45-54,Male,Connecticut,Clothing,T-shirt,M,Yellow,Fall,24,2.7,False,No,False,Store Pickup,No,False,Credit Card,38,Established,Quarterly,90,4.06,97.44,1,Steady mid-tier
2438,43,35-44,Male,Wyoming,Footwear,Sneakers,XL,Magenta,Winter,59,3.4,False,No,False,Store Pickup,No,False,Credit Card,34,Established,Weekly,7,52.14,3076.26,0,High-value regulars
2439,32,25-34,Male,Delaware,Clothing,Jeans,S,Cyan,Winter,20,3.4,False,No,False,Express,No,False,Venmo,30,Established,Weekly,7,52.14,1042.8,0,High-value regulars
2440,55,55-64,Male,Arkansas,Accessories,Handbag,M,Maroon,Summer,44,2.8,False,No,False,Standard,No,False,Bank Transfer,45,Loyal,Annually,365,1.0,44.0,1,Steady mid-tier
2441,31,25-34,Male,Indiana,Clothing,Socks,M,Red,Spring,90,4.7,False,No,False,Standard,No,False,Bank Transfer,47,Loyal,Annually,365,1.0,90.0,1,Steady mid-tier
2442,45,45-54,Male,California,Accessories,Jewelry,M,Black,Fall,36,4.7,False,No,False,Free Shipping,No,False,Credit Card,5,New,Monthly,30,12.17,438.12,1,Steady mid-tier
2443,53,45-54,Male,Wyoming,Clothing,Blouse,L,Violet,Winter,95,4.7,False,No,False,Free Shipping,No,False,Debit Card,50,Loyal,Bi-Weekly,14,26.07,2476.65,0,High-value regulars
2444,24,18-24,Male,South Dakota,Accessories,Backpack,M,Green,Spring,30,3.4,False,No,False,2-Day Shipping,No,False,Bank Transfer,24,Developing,Bi-Weekly,14,26.07,782.1,1,Steady mid-tier
2445,47,45-54,Male,West Virginia,Accessories,Scarf,S,Gold,Fall,65,3.7,False,No,False,Express,No,False,Debit Card,15,Developing,Bi-Weekly,14,26.07,1694.55,0,High-value regulars
2446,63,55-64,Male,Tennessee,Accessories,Scarf,M,Brown,Summer,96,4.1,False,No,False,Store Pickup,No,False,Cash,50,Loyal,Weekly,7,52.14,5005.44,0,High-value regulars
2447,38,35-44,Male,Alaska,Clothing,Shirt,L,Peach,Spring,65,2.9,False,No,False,2-Day Shipping,No,False,Credit Card,7,New,Monthly,30,12.17,791.05,1,Steady mid-tier
2448,59,55-64,Male,South Dakota,Clothing,Pants,L,Peach,Fall,47,3.2,False,No,False,Store Pickup,No,False,Venmo,10,New,Fortnightly,14,26.07,1225.29,1,Steady mid-tier
2449,54,45-54,Male,Tennessee,Accessories,Hat,S,Violet,Fall,25,3.0,False,No,False,Free Shipping,No,False,PayPal,38,Established,Bi-Weekly,14,26.07,651.75,1,Steady mid-tier
2450,26,25-34,Male,Alabama,Outerwear,Coat,S,Violet,Fall,56,4.1,False,No,False,Express,No,False,Venmo,31,Established,Fortnightly,14,26.07,1459.92,0,High-value regulars
2451,68,65+,Male,North Carolina,Clothing,T-shirt,M,Magenta,Fall,76,4.5,False,No,False,Standard,No,False,Venmo,7,New,Quarterly,90,4.06,308.56,1,Steady mid-tier
2452,41,35-44,Male,Oklahoma,Clothing,Socks,M,Purple,Fall,60,3.4,False,No,False,Store Pickup,No,False,Venmo,27,Established,Monthly,30,12.17,730.2,1,Steady mid-tier
2453,68,65+,Male,New York,Clothing,Shirt,L,Purple,Winter,67,4.1,False,No,False,Express,No,False,Bank Transfer,45,Loyal,Every 3 Months,90,4.06,272.02,1,Steady mid-tier
2454,21,18-24,Male,Iowa,Clothing,Sweater,XL,Cyan,Spring,95,4.6,False,No,False,Store Pickup,No,False,Cash,13,Developing,Annually,365,1.0,95.0,1,Steady mid-tier
2455,32,25-34,Male,Alaska,Accessories,Gloves,M,Magenta,Winter,72,4.6,False,No,False,Express,No,False,Venmo,33,Established,Annually,365,1.0,72.0,1,Steady mid-tier
2456,20,18-24,Male,Alaska,Accessories,Belt,L,Lavender,Spring,98,3.4,False,No,False,Express,No,False,Cash,25,Developing,Every 3 Months,90,4.06,397.88,1,Steady mid-tier
2457,59,55-64,Male,Nebraska,Clothing,Jeans,M,Green,Winter,83,3.3,False,No,False,2-Day Shipping,No,False,PayPal,5,New,Monthly,30,12.17,1010.11,1,Steady mid-tier
2458,53,45-54,Male,Delaware,Accessories,Handbag,M,Maroon,Fall,37,3.6,False,No,False,2-Day Shipping,No,False,Cash,23,Developing,Quarterly,90,4.06,150.22,1,Steady mid-tier
2459,66,65+,Male,Texas,Clothing,T-shirt,L,Turquoise,Fall,85,4.6,False,No,False,Free Shipping,No,False,Bank Transfer,17,Developing,Weekly,7,52.14,4431.9,0,High-value regulars
2460,47,45-54,Male,Missouri,Clothing,Socks,L,Violet,Fall,36,4.3,False,No,False,2-Day Shipping,No,False,Cash,14,Developing,Weekly,7,52.14,1877.04,0,High-value regulars
2461,58,55-64,Male,Maine,Clothing,Jeans,S,Lavender,Winter,36,4.0,False,No,False,Store Pickup,No,False,Credit Card,28,Established,Annually,365,1.0,36.0,1,Steady mid-tier
2462,28,25-34,Male,Pennsylvania,Accessories,Scarf,L,Red,Summer,86,4.8,False,No,False,Next Day Air,No,False,Credit Card,19,Developing,Weekly,7,52.14,4484.04,0,High-value regulars
2463,68,65+,Male,Missouri,Clothing,Pants,XL,Orange,Spring,99,4.3,False,No,False,Standard,No,False,Bank Transfer,31,Established,Bi-Weekly,14,26.07,2580.93,0,High-value regulars
2464,60,55-64,Male,Mississippi,Clothing,Blouse,XL,Indigo,Summer,21,3.3,False,No,False,Standard,No,False,Cash,25,Developing,Bi-Weekly,14,26.07,547.47,1,Steady mid-tier
2465,47,45-54,Male,Hawaii,Outerwear,Jacket,L,Teal,Winter,84,2.8,False,No,False,Express,No,False,Cash,4,New,Bi-Weekly,14,26.07,2189.88,0,High-value regulars
2466,18,18-24,Male,Texas,Footwear,Sandals,M,Brown,Spring,63,4.4,False,No,False,Free Shipping,No,False,Bank Transfer,20,Developing,Weekly,7,52.14,3284.82,0,High-value regulars
2467,32,25-34,Male,South Dakota,Clothing,Shorts,S,Pink,Summer,84,3.7,False,No,False,Express,No,False,Cash,37,Established,Annually,365,1.0,84.0,1,Steady mid-tier
2468,27,25-34,Male,New Jersey,Clothing,Shorts,M,Lavender,Spring,72,3.6,False,No,False,Express,No,False,Credit Card,28,Established,Annually,365,1.0,72.0,1,Steady mid-tier
2469,65,65+,Male,Connecticut,Clothing,Skirt,L,Cyan,Winter,21,3.7,False,No,False,2-Day Shipping,No,False,Venmo,6,New,Weekly,7,52.14,1094.94,0,High-value regulars
2470,68,65+,Male,Maryland,Footwear,Sandals,M,Yellow,Fall,92,5.0,False,No,False,Standard,No,False,PayPal,27,Established,Annually,365,1.0,92.0,1,Steady mid-tier
2471,55,55-64,Male,Arizona,Clothing,Blouse,XL,Pink,Fall,72,2.7,False,No,False,Next Day Air,No,False,Credit Card,29,Established,Fortnightly,14,26.07,1877.04,0,High-value regulars
2472,30,25-34,Male,Oklahoma,Footwear,Sandals,M,Gray,Spring,83,4.3,False,No,False,Store Pickup,No,False,Cash,1,New,Annually,365,1.0,83.0,1,Steady mid-tier
2473,24,18-24,Male,Utah,Clothing,Shirt,M,Peach,Summer,73,4.1,False,No,False,Standard,No,False,Credit Card,31,Established,Annually,365,1.0,73.0,1,Steady mid-tier
2474,57,55-64,Male,Arkansas,Clothing,Socks,M,Red,Winter,98,2.6,False,No,False,Next Day Air,No,False,Cash,28,Established,Quarterly,90,4.06,397.88,1,Steady mid-tier
2475,23,18-24,Male,North Carolina,Clothing,T-shirt,M,Olive,Fall,76,3.2,False,No,False,Store Pickup,No,False,Bank Transfer,19,Developing,Quarterly,90,4.06,308.56,1,Steady mid-tier
2476,69,65+,Male,California,Clothing,Dress,S,Lavender,Summer,43,3.5,False,No,False,Next Day Air,No,False,Venmo,36,Established,Monthly,30,12.17,523.31,1,Steady mid-tier
2477,60,55-64,Male,Colorado,Accessories,Hat,M,Turquoise,Summer,60,3.7,False,No,False,Next Day Air,No,False,Cash,28,Established,Monthly,30,12.17,730.2,1,Steady mid-tier
2478,25,25-34,Male,California,Accessories,Gloves,L,Turquoise,Spring,40,3.8,False,No,False,2-Day Shipping,No,False,PayPal,29,Established,Weekly,7,52.14,2085.6,0,High-value regulars
2479,18,18-24,Male,Vermont,Clothing,Socks,S,Maroon,Winter,93,4.8,False,No,False,2-Day Shipping,No,False,Bank Transfer,9,New,Every 3 Months,90,4.06,377.58,1,Steady mid-tier
2480,37,35-44,Male,Kansas,Clothing,Dress,S,Olive,Fall,98,4.2,False,No,False,Standard,No,False,Credit Card,26,Established,Every 3 Months,90,4.06,397.88,1,Steady mid-tier
2481,61,55-64,Male,Ohio,Clothing,Socks,XL,Maroon,Summer,91,2.9,False,No,False,Next Day Air,No,False,Credit Card,7,New,Fortnightly,14,26.07,2372.37,0,High-value regulars
2482,41,35-44,Male,New Jersey,Accessories,Belt,XL,Cyan,Fall,92,2.9,False,No,False,Free Shipping,No,False,Debit Card,35,Established,Weekly,7,52.14,4796.88,0,High-value regulars
2483,69,65+,Male,Arizona,Accessories,Handbag,S,Peach,Winter,87,4.8,False,No,False,Next Day Air,No,False,Credit Card,46,Loyal,Every 3 Months,90,4.06,353.22,1,Steady mid-tier
2484,32,25-34,Male,Arizona,Clothing,Skirt,S,Teal,Fall,96,2.9,False,No,False,Standard,No,False,Debit Card,8,New,Monthly,30,12.17,1168.32,1,Steady mid-tier
2485,60,55-64,Male,New Hampshire,Clothing,Hoodie,M,Green,Summer,97,4.8,False,No,False,2-Day Shipping,No,False,Cash,50,Loyal,Every 3 Months,90,4.06,393.82,1,Steady mid-tier
2486,43,35-44,Male,Louisiana,Clothing,Blouse,M,Beige,Spring,55,4.6,False,No,False,2-Day Shipping,No,False,Bank Transfer,37,Established,Annually,365,1.0,55.0,1,Steady mid-tier
2487,61,55-64,Male,Texas,Clothing,Jeans,L,Magenta,Spring,58,4.4,False,No,False,Store Pickup,No,False,Credit Card,6,New,Fortnightly,14,26.07,1512.06,0,High-value regulars
2488,57,55-64,Male,Montana,Footwear,Boots,L,Violet,Spring,21,3.0,False,No,False,Next Day Air,No,False,PayPal,16,Developing,Bi-Weekly,14,26.07,547.47,1,Steady mid-tier
2489,56,55-64,Male,New Hampshire,Accessories,Handbag,XL,Charcoal,Summer,82,4.4,False,No,False,Express,No,False,PayPal,30,Established,Monthly,30,12.17,997.94,1,Steady mid-tier
2490,66,65+,Male,South Dakota,Outerwear,Coat,M,Green,Winter,34,3.9,False,No,False,Express,No,False,Venmo,50,Loyal,Quarterly,90,4.06,138.04,1,Steady mid-tier
2491,52,45-54,Male,Montana,Clothing,Blouse,M,Gray,Spring,78,4.0,False,No,False,Free Shipping,No,False,Cash,5,New,Every 3 Months,90,4.06,316.68,1,Steady mid-tier
2492,63,55-64,Male,North Carolina,Accessories,Handbag,M,Magenta,Spring,47,2.5,False,No,False,Express,No,False,Bank Transfer,15,Developing,Monthly,30,12.17,571.99,1,Steady mid-tier
2493,50,45-54,Male,South Dakota,Accessories,Sunglasses,S,Silver,Summer,96,4.1,False,No,False,Next Day Air,No,False,Bank Transfer,34,Established,Bi-Weekly,14,26.07,2502.72,0,High-value regulars
2494,21,18-24,Male,Maine,Clothing,Socks,S,Beige,Fall,23,4.8,False,No,False,2-Day Shipping,No,False,Venmo,6,New,Every 3 Months,90,4.06,93.38,1,Steady mid-tier
2495,42,35-44,Male,Oklahoma,Footwear,Shoes,S,Peach,Winter,27,2.6,False,No,False,Store Pickup,No,False,Debit Card,26,Established,Annually,365,1.0,27.0,1,Steady mid-tier
2496,40,35-44,Male,Nebraska,Accessories,Backpack,XL,Orange,Spring,37,3.1,False,No,False,Free Shipping,No,False,Credit Card,34,Established,Every 3 Months,90,4.06,150.22,1,Steady mid-tier
2497,67,65+,Male,Illinois,Accessories,Scarf,S,Yellow,Summer,79,3.2,False,No,False,Store Pickup,No,False,Credit Card,37,Established,Weekly,7,52.14,4119.06,0,High-value regulars
2498,35,35-44,Male,Colorado,Accessories,Backpack,M,Violet,Summer,40,4.2,False,No,False,Standard,No,False,Bank Transfer,28,Established,Annually,365,1.0,40.0,1,Steady mid-tier
2499,18,18-24,Male,Massachusetts,Outerwear,Coat,S,Green,Fall,39,2.6,False,No,False,Next Day Air,No,False,Cash,38,Established,Fortnightly,14,26.07,1016.73,1,Steady mid-tier
2500,52,45-54,Male,Louisiana,Clothing,Hoodie,L,Pink,Summer,73,3.1,False,No,False,Next Day Air,No,False,Cash,2,New,Quarterly,90,4.06,296.38,1,Steady mid-tier
2501,59,55-64,Male,Massachusetts,Accessories,Gloves,M,Violet,Fall,84,2.9,False,No,False,Store Pickup,No,False,Cash,32,Established,Bi-Weekly,14,26.07,2189.88,0,High-value regulars
2502,49,45-54,Male,West Virginia,Clothing,Shorts,M,Violet,Fall,94,4.6,False,No,False,Free Shipping,No,False,Venmo,30,Established,Bi-Weekly,14,26.07,2450.58,0,High-value regulars
2503,46,45-54,Male,Idaho,Clothing,Skirt,L,Pink,Spring,47,4.1,False,No,False,Standard,No,False,PayPal,17,Developing,Every 3 Months,90,4.06,190.82,1,Steady mid-tier
2504,69,65+,Male,Ohio,Footwear,Boots,M,Violet,Summer,77,2.5,False,No,False,Store Pickup,No,False,Debit Card,5,New,Bi-Weekly,14,26.07,2007.39,0,High-value regulars
2505,56,55-64,Male,Rhode Island,Clothing,Shorts,M,Turquoise,Winter,94,4.0,False,No,False,Store Pickup,No,False,Cash,31,Established,Bi-Weekly,14,26.07,2450.58,0,High-value regulars
2506,27,25-34,Male,Illinois,Accessories,Handbag,M,Cyan,Summer,75,3.5,False,No,False,Express,No,False,PayPal,43,Loyal,Quarterly,90,4.06,304.5,1,Steady mid-tier
2507,57,55-64,Male,New York,Clothing,Dress,XL,Orange,Spring,82,4.4,False,No,False,Free Shipping,No,False,Venmo,19,Developing,Annually,365,1.0,82.0,1,Steady mid-tier
2508,58,55-64,Male,Louisiana,Footwear,Shoes,M,Cyan,Fall,36,2.9,False,No,False,Store Pickup,No,False,Credit Card,32,Established,Every 3 Months,90,4.06,146.16,1,Steady mid-tier
2509,23,18-24,Male,California,Footwear,Sneakers,XL,Indigo,Spring,90,3.1,False,No,False,2-Day Shipping,No,False,Debit Card,5,New,Bi-Weekly,14,26.07,2346.3,0,High-value regulars
2510,19,18-24,Male,Washington,Clothing,Socks,M,Black,Spring,48,4.4,False,No,False,Free Shipping,No,False,Bank Transfer,9,New,Quarterly,90,4.06,194.88,1,Steady mid-tier
2511,40,35-44,Male,South Dakota,Outerwear,Jacket,L,Purple,Winter,42,4.4,False,No,False,Standard,No,False,Credit Card,48,Loyal,Weekly,7,52.14,2189.88,0,High-value regulars
2512,54,45-54,Male,Idaho,Accessories,Backpack,M,Cyan,Summer,33,2.7,False,No,False,Store Pickup,No,False,PayPal,1,New,Quarterly,90,4.06,133.98,1,Steady mid-tier
2513,50,45-54,Male,North Dakota,Clothing,Socks,M,Green,Summer,63,4.9,False,No,False,Free Shipping,No,False,Credit Card,20,Developing,Monthly,30,12.17,766.71,1,Steady mid-tier
2514,69,65+,Male,Washington,Accessories,Handbag,L,Teal,Winter,53,3.5,False,No,False,2-Day Shipping,No,False,Cash,42,Loyal,Annually,365,1.0,53.0,1,Steady mid-tier
2515,42,35-44,Male,Alaska,Accessories,Hat,L,Teal,Spring,37,4.8,False,No,False,Free Shipping,No,False,PayPal,45,Loyal,Bi-Weekly,14,26.07,964.59,1,Steady mid-tier
2516,37,35-44,Male,Kansas,Clothing,Blouse,M,Magenta,Summer,92,4.2,False,No,False,2-Day Shipping,No,False,Cash,41,Loyal,Monthly,30,12.17,1119.64,1,Steady mid-tier
2517,46,45-54,Male,Utah,Clothing,Shorts,XL,Brown,Spring,73,4.6,False,No,False,Standard,No,False,Debit Card,36,Established,Quarterly,90,4.06,296.38,1,Steady mid-tier
2518,64,55-64,Male,Wyoming,Clothing,Shirt,L,Orange,Spring,38,2.9,False,No,False,Standard,No,False,Venmo,10,New,Annually,365,1.0,38.0,1,Steady mid-tier
2519,20,18-24,Male,Maine,Footwear,Boots,XL,Blue,Fall,51,4.0,False,No,False,Store Pickup,No,False,Venmo,31,Established,Annually,365,1.0,51.0,1,Steady mid-tier
2520,40,35-44,Male,Michigan,Outerwear,Jacket,L,Magenta,Spring,90,4.9,False,No,False,Standard,No,False,Credit Card,21,Developing,Quarterly,90,4.06,365.4,1,Steady mid-tier
2521,64,55-64,Male,Illinois,Outerwear,Jacket,L,Magenta,Summer,56,3.1,False,No,False,Next Day Air,No,False,Cash,16,Developing,Every 3 Months,90,4.06,227.36,1,Steady mid-tier
2522,29,25-34,Male,Minnesota,Accessories,Handbag,M,Magenta,Fall,33,4.4,False,No,False,Standard,No,False,PayPal,18,Developing,Every 3 Months,90,4.06,133.98,1,Steady mid-tier
2523,20,18-24,Male,Massachusetts,Accessories,Belt,S,Olive,Winter,53,2.5,False,No,False,2-Day Shipping,No,False,Debit Card,20,Developing,Weekly,7,52.14,2763.42,0,High-value regulars
2524,43,35-44,Male,New Jersey,Accessories,Handbag,S,Cyan,Spring,24,3.4,False,No,False,Express,No,False,Bank Transfer,21,Developing,Annually,365,1.0,24.0,1,Steady mid-tier
2525,60,55-64,Male,Kansas,Outerwear,Coat,M,Purple,Spring,59,3.7,False,No,False,Express,No,False,Credit Card,23,Developing,Quarterly,90,4.06,239.54,1,Steady mid-tier
2526,39,35-44,Male,Kentucky,Clothing,Sweater,M,Purple,Winter,72,4.2,False,No,False,Standard,No,False,PayPal,20,Developing,Weekly,7,52.14,3754.08,0,High-value regulars
2527,47,45-54,Male,Rhode Island,Clothing,Shorts,S,Peach,Spring,28,3.4,False,No,False,Express,No,False,PayPal,30,Established,Bi-Weekly,14,26.07,729.96,1,Steady mid-tier
2528,19,18-24,Male,Illinois,Clothing,Pants,M,Gold,Fall,36,3.6,False,No,False,Express,No,False,Bank Transfer,33,Established,Every 3 Months,90,4.06,146.16,1,Steady mid-tier
2529,52,45-54,Male,Alabama,Accessories,Jewelry,S,Peach,Fall,47,4.7,False,No,False,2-Day Shipping,No,False,Debit Card,31,Established,Monthly,30,12.17,571.99,1,Steady mid-tier
2530,34,25-34,Male,Tennessee,Accessories,Gloves,M,Magenta,Spring,62,4.7,False,No,False,Next Day Air,No,False,Bank Transfer,48,Loyal,Monthly,30,12.17,754.54,1,Steady mid-tier
2531,25,25-34,Male,Massachusetts,Clothing,Skirt,S,Cyan,Spring,98,3.6,False,No,False,Free Shipping,No,False,Debit Card,28,Established,Weekly,7,52.14,5109.72,0,High-value regulars
2532,43,35-44,Male,Texas,Footwear,Sandals,M,Violet,Summer,28,4.6,False,No,False,Free Shipping,No,False,Cash,7,New,Every 3 Months,90,4.06,113.68,1,Steady mid-tier
2533,55,55-64,Male,Nebraska,Clothing,Socks,S,Charcoal,Summer,86,2.6,False,No,False,Next Day Air,No,False,Debit Card,4,New,Weekly,7,52.14,4484.04,0,High-value regulars
2534,66,65+,Male,Pennsylvania,Accessories,Jewelry,S,Blue,Summer,46,3.1,False,No,False,Standard,No,False,Cash,49,Loyal,Bi-Weekly,14,26.07,1199.22,1,Steady mid-tier
2535,41,35-44,Male,Virginia,Accessories,Sunglasses,XL,Red,Fall,42,3.2,False,No,False,Free Shipping,No,False,Cash,22,Developing,Weekly,7,52.14,2189.88,0,High-value regulars
2536,47,45-54,Male,Vermont,Outerwear,Coat,S,Purple,Winter,80,3.9,False,No,False,Express,No,False,Bank Transfer,39,Established,Fortnightly,14,26.07,2085.6,0,High-value regulars
2537,51,45-54,Male,Oklahoma,Accessories,Belt,L,Gray,Spring,39,4.9,False,No,False,Express,No,False,PayPal,45,Loyal,Every 3 Months,90,4.06,158.34,1,Steady mid-tier
2538,44,35-44,Male,Maine,Outerwear,Coat,M,Purple,Summer,49,4.1,False,No,False,2-Day Shipping,No,False,PayPal,30,Established,Fortnightly,14,26.07,1277.43,1,Steady mid-tier
2539,18,18-24,Male,New Jersey,Accessories,Scarf,M,Silver,Summer,32,4.2,False,No,False,Next Day Air,No,False,Credit Card,33,Established,Bi-Weekly,14,26.07,834.24,1,Steady mid-tier
2540,33,25-34,Male,Massachusetts,Footwear,Sandals,M,Purple,Fall,73,4.1,False,No,False,Next Day Air,No,False,Cash,24,Developing,Bi-Weekly,14,26.07,1903.11,0,High-value regulars
2541,24,18-24,Male,New Jersey,Accessories,Belt,M,Charcoal,Summer,42,3.9,False,No,False,Free Shipping,No,False,Debit Card,11,Developing,Quarterly,90,4.06,170.52,1,Steady mid-tier
2542,33,25-34,Male,Washington,Accessories,Scarf,M,Silver,Spring,58,2.7,False,No,False,Next Day Air,No,False,Venmo,13,Developing,Every 3 Months,90,4.06,235.48,1,Steady mid-tier
2543,61,55-64,Male,Arkansas,Accessories,Jewelry,M,White,Winter,22,3.7,False,No,False,Express,No,False,PayPal,27,Established,Annually,365,1.0,22.0,1,Steady mid-tier
2544,27,25-34,Male,West Virginia,Accessories,Scarf,L,Peach,Spring,56,2.7,False,No,False,Next Day Air,No,False,PayPal,30,Established,Bi-Weekly,14,26.07,1459.92,0,High-value regulars
2545,46,45-54,Male,Delaware,Clothing,Pants,M,Red,Spring,70,2.5,False,No,False,Next Day Air,No,False,Venmo,39,Established,Quarterly,90,4.06,284.2,1,Steady mid-tier
2546,38,35-44,Male,Texas,Footwear,Shoes,L,Olive,Spring,50,3.9,False,No,False,Free Shipping,No,False,Debit Card,10,New,Annually,365,1.0,50.0,1,Steady mid-tier
2547,63,55-64,Male,Texas,Footwear,Boots,L,Gray,Summer,21,3.0,False,No,False,Express,No,False,Credit Card,4,New,Quarterly,90,4.06,85.26,1,Steady mid-tier
2548,47,45-54,Male,Mississippi,Outerwear,Jacket,M,Beige,Summer,97,3.2,False,No,False,2-Day Shipping,No,False,Cash,16,Developing,Weekly,7,52.14,5057.58,0,High-value regulars
2549,42,35-44,Male,Texas,Accessories,Backpack,L,Pink,Winter,63,3.8,False,No,False,Standard,No,False,Credit Card,34,Established,Monthly,30,12.17,766.71,1,Steady mid-tier
2550,41,35-44,Male,Virginia,Outerwear,Jacket,M,Red,Fall,60,2.7,False,No,False,Standard,No,False,Debit Card,11,Developing,Every 3 Months,90,4.06,243.6,1,Steady mid-tier
2551,53,45-54,Male,New Hampshire,Footwear,Boots,XL,Peach,Fall,52,3.0,False,No,False,Store Pickup,No,False,Debit Card,30,Established,Fortnightly,14,26.07,1355.64,1,Steady mid-tier
2552,29,25-34,Male,Minnesota,Footwear,Shoes,M,Maroon,Winter,32,4.1,False,No,False,Next Day Air,No,False,Debit Card,40,Established,Annually,365,1.0,32.0,1,Steady mid-tier
2553,61,55-64,Male,Maryland,Accessories,Belt,XL,Purple,Spring,48,3.2,False,No,False,2-Day Shipping,No,False,Credit Card,13,Developing,Annually,365,1.0,48.0,1,Steady mid-tier
2554,69,65+,Male,Vermont,Accessories,Jewelry,M,Maroon,Summer,25,4.5,False,No,False,Store Pickup,No,False,Venmo,28,Established,Every 3 Months,90,4.06,101.5,1,Steady mid-tier
2555,51,45-54,Male,Kansas,Accessories,Jewelry,M,Gray,Summer,68,4.3,False,No,False,Store Pickup,No,False,Debit Card,49,Loyal,Bi-Weekly,14,26.07,1772.76,0,High-value regulars
2556,24,18-24,Male,Idaho,Clothing,Pants,M,Gray,Fall,74,3.5,False,No,False,Standard,No,False,Credit Card,23,Developing,Weekly,7,52.14,3858.36,0,High-value regulars
